job_category;job_title;is_remote;no_degree_needed;has_insurance;schedule_type;job_country;posted_year;posted_month;annual_salary
Senior Data Engineer;Senior Azure Data Engineer;0;1;0;Full-time;United Kingdom;2023;12;41600
Senior Data Engineer;Senior Azure Data Engineer;0;1;0;Full-time;United Kingdom;2023;12;114400
Senior Data Engineer;Senior Azure Data Engineer;0;1;0;Full-time;United Kingdom;2023;12;117468
Senior Data Engineer;Senior Azure Data Engineer;0;1;0;Full-time;United Kingdom;2023;12;127213
Senior Data Engineer;Senior Azure Data Engineer;0;1;0;Full-time;United Kingdom;2023;12;150800
Senior Data Engineer;Senior Azure Data Engineer;0;1;0;Full-time;United Kingdom;2023;12;187200
Senior Data Engineer;Senior Azure Data Engineer;0;1;0;Full-time;United Kingdom;2023;12;197600
Senior Data Engineer;Senior Azure Data Engineer;0;1;0;Full-time;United Kingdom;2023;12;110000
Senior Data Engineer;Senior Azure Data Engineer;0;1;0;Full-time;United Kingdom;2023;12;119900
Senior Data Engineer;Senior Azure Data Engineer;0;1;0;Full-time;United Kingdom;2023;12;125000
Senior Data Engineer;Senior Azure Data Engineer;0;1;0;Full-time;United Kingdom;2023;12;132500
Senior Data Engineer;Senior Azure Data Engineer;0;1;0;Full-time;United Kingdom;2023;12;135000
Senior Data Engineer;Senior Azure Data Engineer;0;1;0;Full-time;United Kingdom;2023;12;140000
Senior Data Engineer;Senior Azure Data Engineer;0;1;0;Full-time;United Kingdom;2023;12;150000
Senior Data Engineer;Senior Azure Data Engineer;0;1;0;Full-time;United Kingdom;2023;12;162500
Senior Data Engineer;Senior Azure Data Engineer;0;1;0;Full-time;United Kingdom;2023;12;165000
Senior Data Engineer;Senior Azure Data Engineer;0;1;0;Full-time;United Kingdom;2023;12;175000
Data Scientist;Data Scientist (remote);1;0;1;Full-time;United States;2023;12;49920
Data Scientist;Data Scientist (remote);1;0;1;Full-time;United States;2023;12;100110
Data Scientist;Data Scientist (remote);1;0;1;Full-time;United States;2023;12;105000
Data Scientist;Data Scientist (remote);1;0;1;Full-time;United States;2023;12;106200
Data Scientist;Data Scientist (remote);1;0;1;Full-time;United States;2023;12;109844
Data Scientist;Data Scientist (remote);1;0;1;Full-time;United States;2023;12;115000
Data Scientist;Data Scientist (remote);1;0;1;Full-time;United States;2023;12;126500
Data Scientist;Data Scientist (remote);1;0;1;Full-time;United States;2023;12;135000
Data Scientist;Data Scientist (remote);1;0;1;Full-time;United States;2023;12;146000
Data Scientist;Data Scientist (remote);1;0;1;Full-time;United States;2023;12;155000
Data Scientist;Data Scientist (remote);1;0;1;Full-time;United States;2023;12;160000
Data Scientist;Data Scientist (remote);1;0;1;Full-time;United States;2023;12;165000
Data Scientist;Data Scientist (remote);1;0;1;Full-time;United States;2023;12;171000
Data Scientist;Data Scientist (remote);1;0;1;Full-time;United States;2023;12;177500
Data Scientist;Data Scientist (remote);1;0;1;Full-time;United States;2023;12;81400
Data Scientist;Data Scientist (remote);1;0;1;Full-time;United States;2023;12;97500
Data Engineer;Sr. Data Engineer - Full-time / Part-time;0;1;0;Full-time;United States;2023;12;106080
Data Engineer;Sr. Data Engineer - Full-time / Part-time;0;1;0;Full-time;United States;2023;12;127213
Data Engineer;ETL Data Engineer;0;0;1;Full-time;United States;2023;12;119600
Data Engineer;ETL Data Engineer;0;0;1;Full-time;United States;2023;12;124800
Data Engineer;ETL Data Engineer;0;0;1;Full-time;United States;2023;12;130000
Data Engineer;ETL Data Engineer;0;0;1;Full-time;United States;2023;12;150800
Data Engineer;ETL Data Engineer;0;0;1;Full-time;United States;2023;12;100000
Data Engineer;ETL Data Engineer;0;0;1;Full-time;United States;2023;12;122500
Data Engineer;ETL Data Engineer;0;0;1;Full-time;United States;2023;12;125000
Data Engineer;ETL Data Engineer;0;0;1;Full-time;United States;2023;12;160000
Data Engineer;ETL Data Engineer;0;0;1;Full-time;United States;2023;12;90000
Data Engineer;ETL Data Engineer;0;0;1;Full-time;United States;2023;12;98000
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;66508
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;67319.2
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;67600
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;67693.6
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;70252
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;76585.6
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;82773.6
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;83356
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;83408
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;83688.8
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;84822.4
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;84895.2
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;86330.4
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;88400
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;91592.8
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;95024.8
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;97437.6
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;99049.6
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;103782
Data Scientist;Data Scientist - Full-time / Part-time;0;0;0;Full-time;United States;2023;12;111041
Data Scientist;Full Stack Data Scientist;1;0;1;Full-time;United States;2023;12;102500
Data Scientist;Full Stack Data Scientist;1;0;1;Full-time;United States;2023;12;121064
Data Scientist;Full Stack Data Scientist;1;0;1;Full-time;United States;2023;12;131193
Data Scientist;Full Stack Data Scientist;1;0;1;Full-time;United States;2023;12;275000
Data Scientist;Data Scientist Jobs;0;0;0;Full-time;United States;2023;12;112500
Data Scientist;Data Scientist Jobs;0;0;0;Full-time;United States;2023;12;137500
Data Scientist;Data Scientist Jobs;0;0;0;Full-time;United States;2023;12;95000
Data Scientist;"Director; Data Science";0;0;0;Full-time;United States;2023;12;145000
Data Scientist;"Director; Data Science";0;0;0;Full-time;United States;2023;12;162500
Data Scientist;"Director; Data Science";0;0;0;Full-time;United States;2023;12;175000
Data Scientist;"Director; Data Science";0;0;0;Full-time;United States;2023;12;187500
Data Scientist;"Director; Data Science";0;0;0;Full-time;United States;2023;12;200000
Data Scientist;"Director; Data Science";0;0;0;Full-time;United States;2023;12;225000
Data Scientist;"Director; Data Science";0;0;0;Full-time;United States;2023;12;265000
Data Scientist;"Director; Data Science";0;0;0;Full-time;United States;2023;12;272500
Data Scientist;"Director; Data Science";0;0;0;Full-time;United States;2023;12;93600
Data Engineer;Data Engineer Remote;0;1;0;Full-time;United States;2023;12;130000
Data Engineer;Data Engineer Remote;0;1;0;Full-time;United States;2023;12;194500
Data Engineer;Data Engineer Remote;0;1;0;Full-time;United States;2023;12;72960
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;104000
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;172692
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;100000
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;110000
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;115000
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;119600
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;125000
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;132500
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;135000
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;135125
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;139216
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;147500
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;153500
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;155000
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;158500
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;160000
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;165000
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;187000
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;81000
Data Scientist;Analytics Engineer;0;0;0;Full-time;Sweden;2023;12;92500
Data Scientist;Data Scientist F/H;0;0;0;Full-time;France;2023;12;163525
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;33051.2
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;72800
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;82160
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;93600
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;109200
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;124800
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;140400
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;142626
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;145600
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;146110
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;150800
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;157040
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;161200
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;101462
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;112996
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;125000
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;140000
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;50400
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;51000
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;52500
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;56700
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;62500
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;68944
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;75000
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;80850
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;83500
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;84410
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;85000
Data Analyst;Data Quality Analyst;0;0;0;Full-time;Poland;2023;12;86000
Data Engineer;Infrastructure Data Engineer;0;1;0;Full-time;Belgium;2023;12;49920
Data Analyst;Data Integrity Analyst;0;1;1;Full-time;Costa Rica;2023;12;47528
Data Analyst;Data Integrity Analyst;0;1;1;Full-time;Costa Rica;2023;12;101920
Data Analyst;Data Integrity Analyst;0;1;1;Full-time;Costa Rica;2023;12;90000
Data Analyst;Privacy Data Analyst;0;1;0;Full-time;Austria;2023;12;150000
Data Analyst;Privacy Data Analyst;0;1;0;Full-time;Austria;2023;12;157500
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;49920
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;63772.8
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;88400
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;93600
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;93932.8
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;99049.6
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;99840
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;109200
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;101014
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;115000
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;117500
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;123500
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;124400
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;127500
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;134000
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;157500
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;171430
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;200000
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;202055
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;48548
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;50000
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;57500
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;86300
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;86940
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;90000
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;49920
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;63772.8
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;88400
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;93600
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;93932.8
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;99049.6
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;99840
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;109200
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;101014
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;115000
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;117500
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;123500
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;124400
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;127500
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;134000
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;157500
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;171430
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;200000
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;202055
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;48548
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;50000
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;57500
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;86300
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;86940
Data Scientist;Data Scientist I;0;0;1;Full-time;United States;2023;12;90000
Data Analyst;Principal Data Analyst;0;0;0;Full-time;Ireland;2023;12;105000
Data Analyst;Principal Data Analyst;0;0;0;Full-time;Ireland;2023;12;125000
Data Analyst;Principal Data Analyst;0;0;0;Full-time;Ireland;2023;12;130000
Data Analyst;Principal Data Analyst;0;0;0;Full-time;Ireland;2023;12;137500
Data Analyst;Principal Data Analyst;0;0;0;Full-time;Ireland;2023;12;160000
Data Analyst;Principal Data Analyst;0;0;0;Full-time;Ireland;2023;12;175000
Data Analyst;Principal Data Analyst;0;0;0;Full-time;Ireland;2023;12;186000
Data Scientist;HR Data Scientist;0;0;1;Full-time;United States;2023;12;151000
Data Engineer;Data Engineer Intern;0;0;0;Internship;United States;2023;12;40560
Data Engineer;Data Engineer Intern;0;0;0;Internship;United States;2023;12;78520
Data Scientist;Data Scientist - Security Clearance Required;0;0;1;Full-time;United States;2023;12;109500
Data Scientist;Data Scientist - Security Clearance Required;0;0;1;Full-time;United States;2023;12;112501
Data Scientist;Data Scientist - Security Clearance Required;0;0;1;Full-time;United States;2023;12;114063
Data Scientist;Data Scientist - Security Clearance Required;0;0;1;Full-time;United States;2023;12;166075
Data Analyst;Data Analyst III;0;0;1;Full-time;United States;2023;12;41048.8
Data Analyst;Data Analyst III;0;0;1;Full-time;United States;2023;12;49920
Data Analyst;Data Analyst III;0;0;1;Full-time;United States;2023;12;67340
Data Analyst;Data Analyst III;0;0;1;Full-time;United States;2023;12;72550.4
Data Analyst;Data Analyst III;0;0;1;Full-time;United States;2023;12;72800
Data Analyst;Data Analyst III;0;0;1;Full-time;United States;2023;12;100880
Data Analyst;Data Analyst III;0;0;1;Full-time;United States;2023;12;104000
Data Analyst;Data Analyst III;0;0;1;Full-time;United States;2023;12;106080
Data Analyst;Data Analyst III;0;0;1;Full-time;United States;2023;12;109200
Data Analyst;Data Analyst III;0;0;1;Full-time;United States;2023;12;114400
Data Analyst;Data Analyst III;0;0;1;Full-time;United States;2023;12;119600
Data Analyst;Data Analyst III;0;0;1;Full-time;United States;2023;12;134170
Data Analyst;Data Analyst III;0;0;1;Full-time;United States;2023;12;135200
Data Analyst;Data Analyst III;0;0;1;Full-time;United States;2023;12;139360
Data Analyst;Data Analyst III;0;0;1;Full-time;United States;2023;12;146640
Data Analyst;Data Analyst III;0;0;1;Full-time;United States;2023;12;176800
